i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-20.33482596,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-20.33491763,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-20.33495843,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-20.33505159,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-20.33518455,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-20.33534754,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-20.33553054,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-20.33572448,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-20.33592173,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-20.33611593,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-20.33630195,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-20.33647570,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-20.33663398,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-20.33677430,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-20.33689479,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-20.33699403,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-20.33707099,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-20.33712494,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-20.33715538,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-20.33716195,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-20.33714445,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-20.33710277,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-20.33703688,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-20.33694679,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-20.33683260,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-20.33669443,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-20.33653247,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-20.33634699,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-20.33613833,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-20.33590690,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-20.33565324,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-20.33537802,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-20.33508203,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-20.33476623,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-20.33443173,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-20.33407983,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-20.33371204,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-20.33333005,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-20.33293574,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-20.33253122,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-20.33211879,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-20.33170093,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-20.33128028,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-20.33085969,0.00000000
0,44,0.55000000,0.00000000,0.00000000,0.00000000,-20.33044213,0.00000000
0,45,0.56250000,0.00000000,0.00000000,0.00000000,-20.33003073,0.00000000
0,46,0.57500000,0.00000000,0.00000000,0.00000000,-20.32962867,0.00000000
0,47,0.58750000,0.00000000,0.00000000,0.00000000,-20.32923922,0.00000000
0,48,0.60000000,0.00000000,0.00000000,0.00000000,-20.32886564,0.00000000
0,49,0.61250000,0.00000000,0.00000000,0.00000000,-20.32851114,0.00000000
0,50,0.62500000,0.00000000,0.00000000,0.00000000,-20.32817887,0.00000000
0,51,0.63750000,0.00000000,0.00000000,0.00000000,-20.32787182,0.00000000
0,52,0.65000000,0.00000000,0.00000000,0.00000000,-20.32759280,0.00000000
0,53,0.66250000,0.00000000,0.00000000,0.00000000,-20.32734439,0.00000000
0,54,0.67500000,0.00000000,0.00000000,0.00000000,-20.32712884,0.00000000
0,55,0.68750000,0.00000000,0.00000000,0.00000000,-20.32694810,0.00000000
0,56,0.70000000,0.00000000,0.00000000,0.00000000,-20.32680370,0.00000000
0,57,0.71250000,0.00000000,0.00000000,0.00000000,-20.32669674,0.00000000
0,58,0.72500000,0.00000000,0.00000000,0.00000000,-20.32662785,0.00000000
0,59,0.73750000,0.00000000,0.00000000,0.00000000,-20.32659718,0.00000000
0,60,0.75000000,0.00000000,0.00000000,0.00000000,-20.32660432,0.00000000
