i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-0.45265766,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-0.45280307,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-0.45280992,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-0.45275691,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-0.45264598,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-0.45246155,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-0.45219876,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-0.45185417,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-0.45142682,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-0.45091694,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-0.45032558,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-0.44965417,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-0.44890436,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-0.44807791,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-0.44717659,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-0.44620225,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-0.44515673,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-0.44404195,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-0.44285990,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-0.44161263,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-0.44030226,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-0.43893104,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-0.43750127,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-0.43601537,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-0.43447581,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-0.43288520,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-0.43124619,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-0.42956153,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-0.42783404,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-0.42606662,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-0.42426223,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-0.42242389,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-0.42055470,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-0.41865779,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-0.41673635,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-0.41479362,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-0.41283288,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-0.41085743,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-0.40887062,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-0.40687581,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-0.40487638,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-0.40287574,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-0.40087728,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-0.39888442,0.00000000
0,44,0.55000000,0.00000000,0.00000000,0.00000000,-0.39690055,0.00000000
0,45,0.56250000,0.00000000,0.00000000,0.00000000,-0.39492908,0.00000000
0,46,0.57500000,0.00000000,0.00000000,0.00000000,-0.39297339,0.00000000
0,47,0.58750000,0.00000000,0.00000000,0.00000000,-0.39103685,0.00000000
0,48,0.60000000,0.00000000,0.00000000,0.00000000,-0.38912282,0.00000000
0,49,0.61250000,0.00000000,0.00000000,0.00000000,-0.38723460,0.00000000
0,50,0.62500000,0.00000000,0.00000000,0.00000000,-0.38537547,0.00000000
0,51,0.63750000,0.00000000,0.00000000,0.00000000,-0.38354867,0.00000000
0,52,0.65000000,0.00000000,0.00000000,0.00000000,-0.38175740,0.00000000
0,53,0.66250000,0.00000000,0.00000000,0.00000000,-0.38000478,0.00000000
0,54,0.67500000,0.00000000,0.00000000,0.00000000,-0.37829389,0.00000000
0,55,0.68750000,0.00000000,0.00000000,0.00000000,-0.37662775,0.00000000
0,56,0.70000000,0.00000000,0.00000000,0.00000000,-0.37500930,0.00000000
0,57,0.71250000,0.00000000,0.00000000,0.00000000,-0.37344140,0.00000000
0,58,0.72500000,0.00000000,0.00000000,0.00000000,-0.37192685,0.00000000
0,59,0.73750000,0.00000000,0.00000000,0.00000000,-0.37046833,0.00000000
0,60,0.75000000,0.00000000,0.00000000,0.00000000,-0.36906846,0.00000000
0,61,0.76250000,0.00000000,0.00000000,0.00000000,-0.36772976,0.00000000
0,62,0.77500000,0.00000000,0.00000000,0.00000000,-0.36645465,0.00000000
0,63,0.78750000,0.00000000,0.00000000,0.00000000,-0.36524546,0.00000000
0,64,0.80000000,0.00000000,0.00000000,0.00000000,-0.36410441,0.00000000
0,65,0.81250000,0.00000000,0.00000000,0.00000000,-0.36303367,0.00000000
0,66,0.82500000,0.00000000,0.00000000,0.00000000,-0.36203528,0.00000000
0,67,0.83750000,0.00000000,0.00000000,0.00000000,-0.36111124,0.00000000
0,68,0.85000000,0.00000000,0.00000000,0.00000000,-0.36026348,0.00000000
0,69,0.86250000,0.00000000,0.00000000,0.00000000,-0.35949384,0.00000000
0,70,0.87500000,0.00000000,0.00000000,0.00000000,-0.35880409,0.00000000
0,71,0.88750000,0.00000000,0.00000000,0.00000000,-0.35819585,0.00000000
0,72,0.90000000,0.00000000,0.00000000,0.00000000,-0.35767048,0.00000000
0,73,0.91250000,0.00000000,0.00000000,0.00000000,-0.35722884,0.00000000
0,74,0.92500000,0.00000000,0.00000000,0.00000000,-0.35687096,0.00000000
0,75,0.93750000,0.00000000,0.00000000,0.00000000,-0.35659555,0.00000000
0,76,0.95000000,0.00000000,0.00000000,0.00000000,-0.35639881,0.00000000
0,77,0.96250000,0.00000000,0.00000000,0.00000000,-0.35627541,0.00000000
0,78,0.97500000,0.00000000,0.00000000,0.00000000,-0.35621006,0.00000000
0,79,0.98750000,0.00000000,0.00000000,0.00000000,-0.35620096,0.00000000
0,80,1.00000000,0.00000000,0.00000000,0.00000000,-0.35620096,0.00000000
1,0,0.00000000,0.01250000,0.00000000,0.00000000,-0.45280307,0.00000000
1,1,0.01250000,0.01250000,0.00000887,0.00002255,-0.45280307,0.00002424
1,2,0.02500000,0.01250000,-0.00001204,0.00005445,-0.45280992,0.00005577
1,3,0.03750000,0.01250000,-0.00007673,0.00008414,-0.45275691,0.00011387
1,4,0.05000000,0.01250000,-0.00017432,0.00010904,-0.45264598,0.00020561
1,5,0.06250000,0.01250000,-0.00029959,0.00012783,-0.45246155,0.00032572
1,6,0.07500000,0.01250000,-0.00044473,0.00014088,-0.45219876,0.00046651
1,7,0.08750000,0.01250000,-0.00060342,0.00014915,-0.45185417,0.00062158
1,8,0.10000000,0.01250000,-0.00077044,0.00015377,-0.45142682,0.00078564
1,9,0.11250000,0.01250000,-0.00094191,0.00015574,-0.45091694,0.00095470
1,10,0.12500000,0.01250000,-0.00111502,0.00015589,-0.45032558,0.00112586
1,11,0.13750000,0.01250000,-0.00128782,0.00015481,-0.44965417,0.00129709
1,12,0.15000000,0.01250000,-0.00145902,0.00015292,-0.44890436,0.00146701
1,13,0.16250000,0.01250000,-0.00162774,0.00015050,-0.44807791,0.00163468
1,14,0.17500000,0.01250000,-0.00179339,0.00014772,-0.44717659,0.00179947
1,15,0.18750000,0.01250000,-0.00195556,0.00014466,-0.44620225,0.00196090
1,16,0.20000000,0.01250000,-0.00211390,0.00014137,-0.44515673,0.00211863
