i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-153.46216488,0.00000000
0,1,0.02500000,0.00000000,0.00000000,0.00000000,-153.46296784,0.00000000
0,2,0.05000000,0.00000000,0.00000000,0.00000000,-153.46324928,0.00000000
0,3,0.07500000,0.00000000,0.00000000,0.00000000,-153.46351844,0.00000000
0,4,0.10000000,0.00000000,0.00000000,0.00000000,-153.46389363,0.00000000
0,5,0.12500000,0.00000000,0.00000000,0.00000000,-153.46420665,0.00000000
0,6,0.15000000,0.00000000,0.00000000,0.00000000,-153.46450882,0.00000000
0,7,0.17500000,0.00000000,0.00000000,0.00000000,-153.46472502,0.00000000
0,8,0.20000000,0.00000000,0.00000000,0.00000000,-153.46487709,0.00000000
0,9,0.22500000,0.00000000,0.00000000,0.00000000,-153.46493590,0.00000000
0,10,0.25000000,0.00000000,0.00000000,0.00000000,-153.46491131,0.00000000
0,11,0.27500000,0.00000000,0.00000000,0.00000000,-153.46479352,0.00000000
0,12,0.30000000,0.00000000,0.00000000,0.00000000,-153.46458759,0.00000000
0,13,0.32500000,0.00000000,0.00000000,0.00000000,-153.46429147,0.00000000
0,14,0.35000000,0.00000000,0.00000000,0.00000000,-153.46390906,0.00000000
0,15,0.37500000,0.00000000,0.00000000,0.00000000,-153.46344248,0.00000000
0,16,0.40000000,0.00000000,0.00000000,0.00000000,-153.46289710,0.00000000
0,17,0.42500000,0.00000000,0.00000000,0.00000000,-153.46227910,0.00000000
0,18,0.45000000,0.00000000,0.00000000,0.00000000,-153.46159753,0.00000000
0,19,0.47500000,0.00000000,0.00000000,0.00000000,-153.46086353,0.00000000
0,20,0.50000000,0.00000000,0.00000000,0.00000000,-153.46009107,0.00000000
0,21,0.52500000,0.00000000,0.00000000,0.00000000,-153.45929669,0.00000000
0,22,0.55000000,0.00000000,0.00000000,0.00000000,-153.45849898,0.00000000
0,23,0.57500000,0.00000000,0.00000000,0.00000000,-153.45771900,0.00000000
0,24,0.60000000,0.00000000,0.00000000,0.00000000,-153.45697931,0.00000000
0,25,0.62500000,0.00000000,0.00000000,0.00000000,-153.45630304,0.00000000
0,26,0.65000000,0.00000000,0.00000000,0.00000000,-153.45571217,0.00000000
0,27,0.67500000,0.00000000,0.00000000,0.00000000,-153.45522711,0.00000000
0,28,0.70000000,0.00000000,0.00000000,0.00000000,-153.45486351,0.00000000
0,29,0.72500000,0.00000000,0.00000000,0.00000000,-153.45463375,0.00000000
0,30,0.75000000,0.00000000,0.00000000,0.00000000,-153.45454087,0.00000000
0,31,0.77500000,0.00000000,0.00000000,0.00000000,-153.45458535,0.00000000
0,32,0.80000000,0.00000000,0.00000000,0.00000000,-153.45475212,0.00000000
0,33,0.82500000,0.00000000,0.00000000,0.00000000,-153.45502973,0.00000000
0,34,0.85000000,0.00000000,0.00000000,0.00000000,-153.45538052,0.00000000
0,35,0.87500000,0.00000000,0.00000000,0.00000000,-153.45578626,0.00000000
0,36,0.90000000,0.00000000,0.00000000,0.00000000,-153.45618332,0.00000000
0,37,0.92500000,0.00000000,0.00000000,0.00000000,-153.45655498,0.00000000
0,38,0.95000000,0.00000000,0.00000000,0.00000000,-153.45681943,0.00000000
0,39,0.97500000,0.00000000,0.00000000,0.00000000,-153.45695657,0.00000000
0,40,1.00000000,0.00000000,0.00000000,0.00000000,-153.45695657,0.00000000
1,0,0.00000000,0.02500000,0.00000000,0.00000000,-153.46296784,0.00000000
1,1,0.02500000,0.02500000,0.00010355,-0.00002667,-153.46296784,0.00010693
1,2,0.05000000,0.02500000,0.00006773,0.00011338,-153.46324928,0.00013207
1,3,0.07500000,0.02500000,-0.00022676,0.00028652,-153.46351844,0.00036539
1,4,0.10000000,0.02500000,-0.00075812,0.00046341,-153.46389363,0.00088854
1,5,0.12500000,0.02500000,-0.00152886,0.00061142,-153.46420665,0.00164658
1,6,0.15000000,0.02500000,-0.00248100,0.00073028,-153.46450882,0.00258625
1,7,0.17500000,0.02500000,-0.00358432,0.00081631,-153.46472502,0.00367611
1,8,0.20000000,0.02500000,-0.00478832,0.00087446,-153.46487709,0.00486751
1,9,0.22500000,0.02500000,-0.00605992,0.00090701,-153.46493590,0.00612742
1,10,0.25000000,0.02500000,-0.00736108,0.00091791,-153.46491131,0.00741809
1,11,0.27500000,0.02500000,-0.00866289,0.00090929,-153.46479352,0.00871048
1,12,0.30000000,0.02500000,-0.00993576,0.00088317,-153.46458759,0.00997493
1,13,0.32500000,0.02500000,-0.01115417,0.00084049,-153.46429147,0.01118579
1,14,0.35000000,0.02500000,-0.01229257,0.00078192,-153.46390906,0.01231741
1,15,0.37500000,0.02500000,-0.01332699,0.00070772,-153.46344248,0.01334577
1,16,0.40000000,0.02500000,-0.01423367,0.00061817,-153.46289710,0.01424709
1,17,0.42500000,0.02500000,-0.01498992,0.00051368,-153.46227910,0.01499872
1,18,0.45000000,0.02500000,-0.01557413,0.00039510,-153.46159753,0.01557914
1,19,0.47500000,0.02500000,-0.01596674,0.00026380,-153.46086353,0.01596892
1,20,0.50000000,0.02500000,-0.01615090,0.00012182,-153.46009107,0.01615136
1,21,0.52500000,0.02500000,-0.01611367,-0.00002806,-153.45929669,0.01611370
1,22,0.55000000,0.02500000,-0.01584680,-0.00018234,-153.45849898,0.01584785
1,23,0.57500000,0.02500000,-0.01534811,-0.00033649,-153.45771900,0.01535180
1,24,0.60000000,0.02500000,-0.01462261,-0.00048522,-153.45697931,0.01463066
1,25,0.62500000,0.02500000,-0.01368351,-0.00062262,-153.45630304,0.01369766
1,26,0.65000000,0.02500000,-0.01255262,-0.00074250,-153.45571217,0.01257456
1,27,0.67500000,0.02500000,-0.01126074,-0.00083871,-153.45522711,0.01129193
1,28,0.70000000,0.02500000,-0.00984677,-0.00090565,-153.45486351,0.00988833
1,29,0.72500000,0.02500000,-0.00835744,-0.00093848,-153.45463375,0.00840996
1,30,0.75000000,0.02500000,-0.00684447,-0.00093388,-153.45454087,0.00690788
1,31,0.77500000,0.02500000,-0.00536432,-0.00088993,-153.45458535,0.00543764
1,32,0.80000000,0.02500000,-0.00397242,-0.00080723,-153.45475212,0.00405361
1,33,0.82500000,0.02500000,-0.00272466,-0.00068782,-153.45502973,0.00281014
1,34,0.85000000,0.02500000,-0.00166690,-0.00053780,-153.45538052,0.00175150
1,35,0.87500000,0.02500000,-0.00084084,-0.00036404,-153.45578626,0.00091626
1,36,0.90000000,0.02500000,-0.00026593,-0.00018213,-153.45618332,0.00032231
1,37,0.92500000,0.02500000,0.00005117,-0.00000768,-153.45655498,0.00005174
1,38,0.95000000,0.02500000,0.00014062,0.00011843,-153.45681943,0.00018385
1,39,0.97500000,0.02500000,0.00008419,0.00015721,-153.45695657,0.00017833
