i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-24.23082392,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-24.23091559,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-24.23095646,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-24.23105023,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-24.23118420,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-24.23134856,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-24.23153320,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-24.23172900,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-24.23192825,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-24.23212455,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-24.23231272,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-24.23248863,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-24.23264906,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-24.23279149,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-24.23291404,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-24.23301527,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-24.23309416,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-24.23314996,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-24.23318215,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-24.23319038,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-24.23317446,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-24.23313425,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-24.23306972,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-24.23298089,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-24.23286784,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-24.23273070,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-24.23256964,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-24.23238493,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-24.23217691,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-24.23194598,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-24.23169270,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-24.23141770,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-24.23112180,0.00000000
