i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-22.62657789,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-22.62666956,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-22.62671041,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-22.62680399,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-22.62693766,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-22.62710161,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-22.62728576,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-22.62748101,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-22.62767966,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-22.62787533,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-22.62806286,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-22.62823813,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-22.62839791,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-22.62853971,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-22.62866164,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-22.62876228,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-22.62884059,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-22.62889584,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-22.62892750,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-22.62893524,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-22.62891884,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-22.62887820,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-22.62881326,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-22.62872406,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-22.62861066,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-22.62847321,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-22.62831189,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-22.62812695,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-22.62791873,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-22.62768765,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-22.62743426,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-22.62715919,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-22.62686327,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-22.62654743,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-22.62621280,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-22.62586069,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-22.62549260,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-22.62511023,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-22.62471548,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-22.62431046,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-22.62389747,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-22.62347902,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-22.62305776,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-22.62263655,0.00000000
0,44,0.55000000,0.00000000,0.00000000,0.00000000,-22.62221839,0.00000000
0,45,0.56250000,0.00000000,0.00000000,0.00000000,-22.62180640,0.00000000
0,46,0.57500000,0.00000000,0.00000000,0.00000000,-22.62140380,0.00000000
0,47,0.58750000,0.00000000,0.00000000,0.00000000,-22.62101386,0.00000000
0,48,0.60000000,0.00000000,0.00000000,0.00000000,-22.62063987,0.00000000
0,49,0.61250000,0.00000000,0.00000000,0.00000000,-22.62028505,0.00000000
0,50,0.62500000,0.00000000,0.00000000,0.00000000,-22.61995256,0.00000000
0,51,0.63750000,0.00000000,0.00000000,0.00000000,-22.61964542,0.00000000
0,52,0.65000000,0.00000000,0.00000000,0.00000000,-22.61936644,0.00000000
0,53,0.66250000,0.00000000,0.00000000,0.00000000,-22.61911821,0.00000000
0,54,0.67500000,0.00000000,0.00000000,0.00000000,-22.61890300,0.00000000
0,55,0.68750000,0.00000000,0.00000000,0.00000000,-22.61872274,0.00000000
0,56,0.70000000,0.00000000,0.00000000,0.00000000,-22.61857899,0.00000000
0,57,0.71250000,0.00000000,0.00000000,0.00000000,-22.61847283,0.00000000
0,58,0.72500000,0.00000000,0.00000000,0.00000000,-22.61840491,0.00000000
0,59,0.73750000,0.00000000,0.00000000,0.00000000,-22.61837534,0.00000000
0,60,0.75000000,0.00000000,0.00000000,0.00000000,-22.61838373,0.00000000
0,61,0.76250000,0.00000000,0.00000000,0.00000000,-22.61842911,0.00000000
0,62,0.77500000,0.00000000,0.00000000,0.00000000,-22.61851000,0.00000000
0,63,0.78750000,0.00000000,0.00000000,0.00000000,-22.61862430,0.00000000
0,64,0.80000000,0.00000000,0.00000000,0.00000000,-22.61876941,0.00000000
0,65,0.81250000,0.00000000,0.00000000,0.00000000,-22.61894214,0.00000000
0,66,0.82500000,0.00000000,0.00000000,0.00000000,-22.61913879,0.00000000
0,67,0.83750000,0.00000000,0.00000000,0.00000000,-22.61935513,0.00000000
0,68,0.85000000,0.00000000,0.00000000,0.00000000,-22.61958645,0.00000000
0,69,0.86250000,0.00000000,0.00000000,0.00000000,-22.61982756,0.00000000
0,70,0.87500000,0.00000000,0.00000000,0.00000000,-22.62007281,0.00000000
0,71,0.88750000,0.00000000,0.00000000,0.00000000,-22.62031611,0.00000000
0,72,0.90000000,0.00000000,0.00000000,0.00000000,-22.62055098,0.00000000
0,73,0.91250000,0.00000000,0.00000000,0.00000000,-22.62077056,0.00000000
0,74,0.92500000,0.00000000,0.00000000,0.00000000,-22.62096771,0.00000000
0,75,0.93750000,0.00000000,0.00000000,0.00000000,-22.62113514,0.00000000
0,76,0.95000000,0.00000000,0.00000000,0.00000000,-22.62126594,0.00000000
0,77,0.96250000,0.00000000,0.00000000,0.00000000,-22.62135339,0.00000000
0,78,0.97500000,0.00000000,0.00000000,0.00000000,-22.62139765,0.00000000
0,79,0.98750000,0.00000000,0.00000000,0.00000000,-22.62138182,0.00000000
0,80,1.00000000,0.00000000,0.00000000,0.00000000,-22.62138182,0.00000000
1,0,0.00000000,0.01250000,0.00000000,0.00000000,-22.62666956,0.00000000
1,1,0.01250000,0.01250000,0.00003388,-0.00001820,-22.62666956,0.00003845
1,2,0.02500000,0.01250000,0.00007085,-0.00001606,-22.62671041,0.00007265
1,3,0.03750000,0.01250000,0.00009306,-0.00000003,-22.62680399,0.00009306
1,4,0.05000000,0.01250000,0.00008627,0.00002423,-22.62693766,0.00008961
1,5,0.06250000,0.01250000,0.00004414,0.00005230,-22.62710161,0.00006843
1,6,0.07500000,0.01250000,-0.00003594,0.00008138,-22.62728576,0.00008896
1,7,0.08750000,0.01250000,-0.00015403,0.00010977,-22.62748101,0.00018914
1,8,0.10000000,0.01250000,-0.00030858,0.00013646,-22.62767966,0.00033741
1,9,0.11250000,0.01250000,-0.00049710,0.00016093,-22.62787533,0.00052250
1,10,0.12500000,0.01250000,-0.00071657,0.00018291,-22.62806286,0.00073955
1,11,0.13750000,0.01250000,-0.00096373,0.00020232,-22.62823813,0.00098474
1,12,0.15000000,0.01250000,-0.00123526,0.00021918,-22.62839791,0.00125456
1,13,0.16250000,0.01250000,-0.00152786,0.00023359,-22.62853971,0.00154561
1,14,0.17500000,0.01250000,-0.00183835,0.00024566,-22.62866164,0.00185469
1,15,0.18750000,0.01250000,-0.00216371,0.00025554,-22.62876228,0.00217875
1,16,0.20000000,0.01250000,-0.00250110,0.00026337,-22.62884059,0.00251493
1,17,0.21250000,0.01250000,-0.00284783,0.00026930,-22.62889584,0.00286054
1,18,0.22500000,0.01250000,-0.00320141,0.00027344,-22.62892750,0.00321307
1,19,0.23750000,0.01250000,-0.00355949,0.00027594,-22.62893524,0.00357017
1,20,0.25000000,0.01250000,-0.00391984,0.00027687,-22.62891884,0.00392961
1,21,0.26250000,0.01250000,-0.00428039,0.00027632,-22.62887820,0.00428929
1,22,0.27500000,0.01250000,-0.00463912,0.00027437,-22.62881326,0.00464723
1,23,0.28750000,0.01250000,-0.00499414,0.00027106,-22.62872406,0.00500149
1,24,0.30000000,0.01250000,-0.00534358,0.00026643,-22.62861066,0.00535022
1,25,0.31250000,0.01250000,-0.00568563,0.00026050,-22.62847321,0.00569160
1,26,0.32500000,0.01250000,-0.00601851,0.00025330,-22.62831189,0.00602383
1,27,0.33750000,0.01250000,-0.00634044,0.00024482,-22.62812695,0.00634517
1,28,0.35000000,0.01250000,-0.00664969,0.00023508,-22.62791873,0.00665384
1,29,0.36250000,0.01250000,-0.00694450,0.00022407,-22.62768765,0.00694811
1,30,0.37500000,0.01250000,-0.00722313,0.00021180,-22.62743426,0.00722623
1,31,0.38750000,0.01250000,-0.00748386,0.00019827,-22.62715919,0.00748648
1,32,0.40000000,0.01250000,-0.00772496,0.00018348,-22.62686327,0.00772714
1,33,0.41250000,0.01250000,-0.00794476,0.00016747,-22.62654743,0.00794652
1,34,0.42500000,0.01250000,-0.00814159,0.00015025,-22.62621280,0.00814297
1,35,0.43750000,0.01250000,-0.00831385,0.00013186,-22.62586069,0.00831489
1,36,0.45000000,0.01250000,-0.00846000,0.00011237,-22.62549260,0.00846075
1,37,0.46250000,0.01250000,-0.00857861,0.00009183,-22.62511023,0.00857910
1,38,0.47500000,0.01250000,-0.00866833,0.00007034,-22.62471548,0.00866861
1,39,0.48750000,0.01250000,-0.00872795,0.00004799,-22.62431046,0.00872808
1,40,0.50000000,0.01250000,-0.00875641,0.00002490,-22.62389747,0.00875645
1,41,0.51250000,0.01250000,-0.00875283,0.00000121,-22.62347902,0.00875283
1,42,0.52500000,0.01250000,-0.00871653,-0.00002294,-22.62305776,0.00871656
1,43,0.53750000,0.01250000,-0.00864703,-0.00004737,-22.62263655,0.00864716
1,44,0.55000000,0.01250000,-0.00854410,-0.00007190,-22.62221839,0.00854441
1,45,0.56250000,0.01250000,-0.00840781,-0.00009631,-22.62180640,0.00840836
