i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-107.28940005,0.00000000
0,1,0.02500000,0.00000000,0.00000000,0.00000000,-107.29020312,0.00000000
0,2,0.05000000,0.00000000,0.00000000,0.00000000,-107.29047201,0.00000000
0,3,0.07500000,0.00000000,0.00000000,0.00000000,-107.29072360,0.00000000
0,4,0.10000000,0.00000000,0.00000000,0.00000000,-107.29107363,0.00000000
0,5,0.12500000,0.00000000,0.00000000,0.00000000,-107.29136102,0.00000000
0,6,0.15000000,0.00000000,0.00000000,0.00000000,-107.29163552,0.00000000
0,7,0.17500000,0.00000000,0.00000000,0.00000000,-107.29182568,0.00000000
0,8,0.20000000,0.00000000,0.00000000,0.00000000,-107.29195252,0.00000000
0,9,0.22500000,0.00000000,0.00000000,0.00000000,-107.29198847,0.00000000
0,10,0.25000000,0.00000000,0.00000000,0.00000000,-107.29194308,0.00000000
0,11,0.27500000,0.00000000,0.00000000,0.00000000,-107.29180721,0.00000000
0,12,0.30000000,0.00000000,0.00000000,0.00000000,-107.29158593,0.00000000
0,13,0.32500000,0.00000000,0.00000000,0.00000000,-107.29127756,0.00000000
0,14,0.35000000,0.00000000,0.00000000,0.00000000,-107.29088611,0.00000000
0,15,0.37500000,0.00000000,0.00000000,0.00000000,-107.29041389,0.00000000
0,16,0.40000000,0.00000000,0.00000000,0.00000000,-107.28986628,0.00000000
0,17,0.42500000,0.00000000,0.00000000,0.00000000,-107.28924943,0.00000000
0,18,0.45000000,0.00000000,0.00000000,0.00000000,-107.28857211,0.00000000
0,19,0.47500000,0.00000000,0.00000000,0.00000000,-107.28784505,0.00000000
0,20,0.50000000,0.00000000,0.00000000,0.00000000,-107.28708163,0.00000000
0,21,0.52500000,0.00000000,0.00000000,0.00000000,-107.28629761,0.00000000
0,22,0.55000000,0.00000000,0.00000000,0.00000000,-107.28551070,0.00000000
0,23,0.57500000,0.00000000,0.00000000,0.00000000,-107.28474081,0.00000000
0,24,0.60000000,0.00000000,0.00000000,0.00000000,-107.28400935,0.00000000
0,25,0.62500000,0.00000000,0.00000000,0.00000000,-107.28333825,0.00000000
0,26,0.65000000,0.00000000,0.00000000,0.00000000,-107.28274845,0.00000000
0,27,0.67500000,0.00000000,0.00000000,0.00000000,-107.28225949,0.00000000
0,28,0.70000000,0.00000000,0.00000000,0.00000000,-107.28188646,0.00000000
0,29,0.72500000,0.00000000,0.00000000,0.00000000,-107.28164153,0.00000000
0,30,0.75000000,0.00000000,0.00000000,0.00000000,-107.28152801,0.00000000
0,31,0.77500000,0.00000000,0.00000000,0.00000000,-107.28154705,0.00000000
0,32,0.80000000,0.00000000,0.00000000,0.00000000,-107.28168475,0.00000000
0,33,0.82500000,0.00000000,0.00000000,0.00000000,-107.28193119,0.00000000
0,34,0.85000000,0.00000000,0.00000000,0.00000000,-107.28225054,0.00000000
0,35,0.87500000,0.00000000,0.00000000,0.00000000,-107.28262676,0.00000000
0,36,0.90000000,0.00000000,0.00000000,0.00000000,-107.28299800,0.00000000
0,37,0.92500000,0.00000000,0.00000000,0.00000000,-107.28335048,0.00000000
0,38,0.95000000,0.00000000,0.00000000,0.00000000,-107.28360188,0.00000000
0,39,0.97500000,0.00000000,0.00000000,0.00000000,-107.28373754,0.00000000
0,40,1.00000000,0.00000000,0.00000000,0.00000000,-107.28373754,0.00000000
1,0,0.00000000,0.02500000,0.00000000,0.00000000,-107.29020312,0.00000000
1,1,0.02500000,0.02500000,0.00009620,-0.00001950,-107.29020312,0.00009816
1,2,0.05000000,0.02500000,0.00005712,0.00011610,-107.29047201,0.00012939
1,3,0.07500000,0.02500000,-0.00022952,0.00028103,-107.29072360,0.00036285
1,4,0.10000000,0.02500000,-0.00074006,0.00044833,-107.29107363,0.00086527
1,5,0.12500000,0.02500000,-0.00147671,0.00058782,-107.29136102,0.00158940
1,6,0.15000000,0.02500000,-0.00238403,0.00069963,-107.29163552,0.00248456
1,7,0.17500000,0.02500000,-0.00343364,0.00078045,-107.29182568,0.00352122
1,8,0.20000000,0.02500000,-0.00457785,0.00083502,-107.29195252,0.00465338
1,9,0.22500000,0.02500000,-0.00578565,0.00086550,-107.29198847,0.00585002
1,10,0.25000000,0.02500000,-0.00702118,0.00087559,-107.29194308,0.00707556
1,11,0.27500000,0.02500000,-0.00825730,0.00086732,-107.29180721,0.00830273
1,12,0.30000000,0.02500000,-0.00946617,0.00084259,-107.29158593,0.00950360
1,13,0.32500000,0.02500000,-0.01062382,0.00080229,-107.29127756,0.01065407
1,14,0.35000000,0.02500000,-0.01170625,0.00074707,-107.29088611,0.01173006
1,15,0.37500000,0.02500000,-0.01269095,0.00067718,-107.29041389,0.01270901
1,16,0.40000000,0.02500000,-0.01355560,0.00059287,-107.28986628,0.01356856
1,17,0.42500000,0.02500000,-0.01427885,0.00049452,-107.28924943,0.01428741
1,18,0.45000000,0.02500000,-0.01484030,0.00038287,-107.28857211,0.01484524
1,19,0.47500000,0.02500000,-0.01522141,0.00025916,-107.28784505,0.01522361
1,20,0.50000000,0.02500000,-0.01540610,0.00012528,-107.28708163,0.01540661
1,21,0.52500000,0.02500000,-0.01538191,-0.00001625,-107.28629761,0.01538192
1,22,0.55000000,0.02500000,-0.01514068,-0.00016215,-107.28551070,0.01514155
1,23,0.57500000,0.02500000,-0.01467991,-0.00030826,-107.28474081,0.01468315
1,24,0.60000000,0.02500000,-0.01400375,-0.00044963,-107.28400935,0.01401097
1,25,0.62500000,0.02500000,-0.01312407,-0.00058076,-107.28333825,0.01313691
1,26,0.65000000,0.02500000,-0.01206075,-0.00069581,-107.28274845,0.01208081
1,27,0.67500000,0.02500000,-0.01084224,-0.00078898,-107.28225949,0.01087091
1,28,0.70000000,0.02500000,-0.00950466,-0.00085489,-107.28188646,0.00954303
1,29,0.72500000,0.02500000,-0.00809171,-0.00088887,-107.28164153,0.00814038
1,30,0.75000000,0.02500000,-0.00665196,-0.00088761,-107.28152801,0.00671092
1,31,0.77500000,0.02500000,-0.00523880,-0.00084910,-107.28154705,0.00530716
1,32,0.80000000,0.02500000,-0.00390485,-0.00077365,-107.28168475,0.00398075
1,33,0.82500000,0.02500000,-0.00270368,-0.00066290,-107.28193119,0.00278376
1,34,0.85000000,0.02500000,-0.00167953,-0.00052235,-107.28225054,0.00175888
1,35,0.87500000,0.02500000,-0.00087350,-0.00035815,-107.28262676,0.00094407
1,36,0.90000000,0.02500000,-0.00030530,-0.00018486,-107.28299800,0.00035691
1,37,0.92500000,0.02500000,0.00001608,-0.00001692,-107.28335048,0.00002335
1,38,0.95000000,0.02500000,0.00011808,0.00010650,-107.28360188,0.00015901
1,39,0.97500000,0.02500000,0.00007498,0.00014797,-107.28373754,0.00016588
1,40,1.00000000,0.02500000,0.00000000,0.00000000,-107.28373754,0.00000000
2,0,0.00000000,0.05000000,0.00000000,0.00000000,-107.28999308,0.00000000
2,1,0.02500000,0.05000000,-0.00000805,0.00006810,-107.28999308,0.00006858
2,2,0.05000000,0.05000000,-0.00028829,0.00047220,-107.29025649,0.00055325
2,3,0.07500000,0.05000000,-0.00098691,0.00093516,-107.29042351,0.00135960
2,4,0.10000000,0.05000000,-0.00205106,0.00140009,-107.29069388,0.00248337
2,5,0.12500000,0.05000000,-0.00348630,0.00179565,-107.29088841,0.00392157
2,6,0.15000000,0.05000000,-0.00520895,0.00211737,-107.29108757,0.00562285
2,7,0.17500000,0.05000000,-0.00717276,0.00235514,-107.29121350,0.00754951
2,8,0.20000000,0.05000000,-0.00930113,0.00251759,-107.29129638,0.00963583
2,9,0.22500000,0.05000000,-0.01153920,0.00260937,-107.29130506,0.01183055
2,10,0.25000000,0.05000000,-0.01382479,0.00263892,-107.29125089,0.01407440
2,11,0.27500000,0.05000000,-0.01610748,0.00261150,-107.29112247,0.01631780
2,12,0.30000000,0.05000000,-0.01833625,0.00253205,-107.29092467,0.01851024
2,13,0.32500000,0.05000000,-0.02046583,0.00240343,-107.29065441,0.02060648
2,14,0.35000000,0.05000000,-0.02245159,0.00222779,-107.29031510,0.02256185
2,15,0.37500000,0.05000000,-0.02425164,0.00200644,-107.28990805,0.02433450
2,16,0.40000000,0.05000000,-0.02582513,0.00174082,-107.28943787,0.02588374
2,17,0.42500000,0.05000000,-0.02713358,0.00143276,-107.28890957,0.02717138
2,18,0.45000000,0.05000000,-0.02814093,0.00108522,-107.28833066,0.02816184
2,19,0.47500000,0.05000000,-0.02881500,0.00070255,-107.28771024,0.02882356
2,20,0.50000000,0.05000000,-0.02912866,0.00029096,-107.28705971,0.02913011
2,21,0.52500000,0.05000000,-0.02906149,-0.00014151,-107.28639239,0.02906183
2,22,0.55000000,0.05000000,-0.02860124,-0.00058473,-107.28572302,0.02860722
2,23,0.57500000,0.05000000,-0.02774585,-0.00102621,-107.28506827,0.02776482
2,24,0.60000000,0.05000000,-0.02650481,-0.00145138,-107.28444601,0.02654452
2,25,0.62500000,0.05000000,-0.02490079,-0.00184424,-107.28387441,0.02496900
2,26,0.65000000,0.05000000,-0.02297011,-0.00218805,-107.28337056,0.02307408
2,27,0.67500000,0.05000000,-0.02076327,-0.00246625,-107.28295041,0.02090923
2,28,0.70000000,0.05000000,-0.01834372,-0.00266358,-107.28262568,0.01853609
2,29,0.72500000,0.05000000,-0.01578721,-0.00276705,-107.28240613,0.01602787
2,30,0.75000000,0.05000000,-0.01317771,-0.00276749,-107.28229298,0.01346518
2,31,0.77500000,0.05000000,-0.01060655,-0.00265981,-107.28228742,0.01093496
2,32,0.80000000,0.05000000,-0.00816388,-0.00244542,-107.28237539,0.00852226
2,33,0.82500000,0.05000000,-0.00594015,-0.00213044,-107.28255124,0.00631064
2,34,0.85000000,0.05000000,-0.00401012,-0.00173125,-107.28278095,0.00436787
2,35,0.87500000,0.05000000,-0.00244169,-0.00126749,-107.28306056,0.00275107
2,36,0.90000000,0.05000000,-0.00126630,-0.00077902,-107.28332996,0.00148673
2,37,0.92500000,0.05000000,-0.00050152,-0.00030486,-107.28360329,0.00058691
2,38,0.95000000,0.05000000,-0.00010141,0.00006227,-107.28378855,0.00011900
2,39,0.97500000,0.05000000,0.00001275,0.00024347,-107.28393149,0.00024380
2,40,1.00000000,0.05000000,0.00000000,0.00000000,-107.28393149,0.00000000
3,0,0.00000000,0.07500000,0.00000000,0.00000000,-107.28975457,0.00000000
3,1,0.02500000,0.07500000,-0.00016925,0.00037992,-107.28975457,0.00041592
3,2,0.05000000,0.07500000,-0.00075351,0.00122605,-107.29010694,0.00143909
3,3,0.07500000,0.07500000,-0.00192622,0.00215072,-107.29027426,0.00288720
3,4,0.10000000,0.07500000,-0.00357323,0.00306160,-107.29056444,0.00470547
3,5,0.12500000,0.07500000,-0.00570187,0.00384556,-107.29075151,0.00687747
