i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-21.93904816,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-21.93913983,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-21.93918067,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-21.93927415,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-21.93940765,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-21.93957137,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-21.93975524,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-21.93995017,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-21.94014848,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-21.94034380,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-21.94053096,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-21.94070586,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-21.94086527,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-21.94100672,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-21.94112830,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-21.94122860,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-21.94130658,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-21.94136152,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-21.94139288,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-21.94140034,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-21.94138367,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-21.94134277,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-21.94127761,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-21.94118819,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-21.94107460,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-21.94093697,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-21.94077550,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-21.94059043,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-21.94038210,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-21.94015094,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-21.93989748,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-21.93962238,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-21.93932643,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-21.93901060,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-21.93867601,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-21.93832395,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-21.93795593,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-21.93757365,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-21.93717901,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-21.93677411,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-21.93636125,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-21.93594294,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-21.93552184,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-21.93510077,0.00000000
0,44,0.55000000,0.00000000,0.00000000,0.00000000,-21.93468276,0.00000000
0,45,0.56250000,0.00000000,0.00000000,0.00000000,-21.93427091,0.00000000
0,46,0.57500000,0.00000000,0.00000000,0.00000000,-21.93386844,0.00000000
0,47,0.58750000,0.00000000,0.00000000,0.00000000,-21.93347862,0.00000000
0,48,0.60000000,0.00000000,0.00000000,0.00000000,-21.93310473,0.00000000
0,49,0.61250000,0.00000000,0.00000000,0.00000000,-21.93274999,0.00000000
0,50,0.62500000,0.00000000,0.00000000,0.00000000,-21.93241755,0.00000000
0,51,0.63750000,0.00000000,0.00000000,0.00000000,-21.93211043,0.00000000
0,52,0.65000000,0.00000000,0.00000000,0.00000000,-21.93183145,0.00000000
0,53,0.66250000,0.00000000,0.00000000,0.00000000,-21.93158317,0.00000000
0,54,0.67500000,0.00000000,0.00000000,0.00000000,-21.93136788,0.00000000
0,55,0.68750000,0.00000000,0.00000000,0.00000000,-21.93118751,0.00000000
0,56,0.70000000,0.00000000,0.00000000,0.00000000,-21.93104359,0.00000000
0,57,0.71250000,0.00000000,0.00000000,0.00000000,-21.93093724,0.00000000
0,58,0.72500000,0.00000000,0.00000000,0.00000000,-21.93086909,0.00000000
0,59,0.73750000,0.00000000,0.00000000,0.00000000,-21.93083925,0.00000000
0,60,0.75000000,0.00000000,0.00000000,0.00000000,-21.93084734,0.00000000
0,61,0.76250000,0.00000000,0.00000000,0.00000000,-21.93089239,0.00000000
0,62,0.77500000,0.00000000,0.00000000,0.00000000,-21.93097291,0.00000000
0,63,0.78750000,0.00000000,0.00000000,0.00000000,-21.93108684,0.00000000
0,64,0.80000000,0.00000000,0.00000000,0.00000000,-21.93123155,0.00000000
0,65,0.81250000,0.00000000,0.00000000,0.00000000,-21.93140386,0.00000000
0,66,0.82500000,0.00000000,0.00000000,0.00000000,-21.93160010,0.00000000
0,67,0.83750000,0.00000000,0.00000000,0.00000000,-21.93181602,0.00000000
0,68,0.85000000,0.00000000,0.00000000,0.00000000,-21.93204694,0.00000000
0,69,0.86250000,0.00000000,0.00000000,0.00000000,-21.93228765,0.00000000
0,70,0.87500000,0.00000000,0.00000000,0.00000000,-21.93253252,0.00000000
0,71,0.88750000,0.00000000,0.00000000,0.00000000,-21.93277548,0.00000000
0,72,0.90000000,0.00000000,0.00000000,0.00000000,-21.93301004,0.00000000
0,73,0.91250000,0.00000000,0.00000000,0.00000000,-21.93322935,0.00000000
0,74,0.92500000,0.00000000,0.00000000,0.00000000,-21.93342627,0.00000000
0,75,0.93750000,0.00000000,0.00000000,0.00000000,-21.93359354,0.00000000
0,76,0.95000000,0.00000000,0.00000000,0.00000000,-21.93372423,0.00000000
0,77,0.96250000,0.00000000,0.00000000,0.00000000,-21.93381162,0.00000000
0,78,0.97500000,0.00000000,0.00000000,0.00000000,-21.93385588,0.00000000
0,79,0.98750000,0.00000000,0.00000000,0.00000000,-21.93384010,0.00000000
0,80,1.00000000,0.00000000,0.00000000,0.00000000,-21.93384010,0.00000000
1,0,0.00000000,0.01250000,0.00000000,0.00000000,-21.93913983,0.00000000
1,1,0.01250000,0.01250000,0.00003383,-0.00001815,-21.93913983,0.00003839
1,2,0.02500000,0.01250000,0.00007074,-0.00001600,-21.93918067,0.00007253
1,3,0.03750000,0.01250000,0.00009288,0.00000003,-21.93927415,0.00009288
1,4,0.05000000,0.01250000,0.00008604,0.00002426,-21.93940765,0.00008940
1,5,0.06250000,0.01250000,0.00004391,0.00005230,-21.93957137,0.00006829
1,6,0.07500000,0.01250000,-0.00003613,0.00008134,-21.93975524,0.00008901
1,7,0.08750000,0.01250000,-0.00015413,0.00010969,-21.93995017,0.00018918
