i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-15.06407752,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-15.06416918,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-15.06420970,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-15.06430024,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-15.06442888,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-15.06458600,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-15.06476191,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-15.06494785,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-15.06513645,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-15.06532160,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-15.06549834,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-15.06566275,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-15.06581175,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-15.06594293,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-15.06605451,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-15.06614511,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-15.06621375,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-15.06625973,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-15.06628256,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-15.06628193,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-15.06625765,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-15.06620963,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-15.06613785,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-15.06604236,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-15.06592327,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-15.06578071,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-15.06561492,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-15.06542616,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-15.06521480,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-15.06498126,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-15.06472611,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-15.06444999,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-15.06415371,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-15.06383820,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-15.06350458,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-15.06315412,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-15.06278828,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-15.06240872,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-15.06201727,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-15.06161597,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-15.06120704,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-15.06079291,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-15.06037613,0.00000000
