i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-31.79379013,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-31.79388181,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-31.79392271,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-31.79401679,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-31.79415127,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-31.79431633,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-31.79450181,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-31.79469856,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-31.79489883,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-31.79509620,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-31.79528546,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-31.79546248,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-31.79562400,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-31.79576751,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-31.79589111,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-31.79599336,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-31.79607323,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-31.79612997,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-31.79616305,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-31.79617214,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-31.79615701,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-31.79611756,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-31.79605373,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-31.79596555,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-31.79585308,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-31.79571646,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-31.79555587,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-31.79537156,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-31.79516386,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-31.79493319,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-31.79468010,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-31.79440522,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-31.79410937,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-31.79379350,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-31.79345873,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-31.79310638,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-31.79273794,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-31.79235514,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-31.79195988,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-31.79155428,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-31.79114066,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-31.79072153,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-31.79029958,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-31.78987765,0.00000000
0,44,0.55000000,0.00000000,0.00000000,0.00000000,-31.78945878,0.00000000
0,45,0.56250000,0.00000000,0.00000000,0.00000000,-31.78904612,0.00000000
0,46,0.57500000,0.00000000,0.00000000,0.00000000,-31.78864289,0.00000000
0,47,0.58750000,0.00000000,0.00000000,0.00000000,-31.78825240,0.00000000
0,48,0.60000000,0.00000000,0.00000000,0.00000000,-31.78787793,0.00000000
0,49,0.61250000,0.00000000,0.00000000,0.00000000,-31.78752274,0.00000000
0,50,0.62500000,0.00000000,0.00000000,0.00000000,-31.78719000,0.00000000
0,51,0.63750000,0.00000000,0.00000000,0.00000000,-31.78688275,0.00000000
0,52,0.65000000,0.00000000,0.00000000,0.00000000,-31.78660382,0.00000000
0,53,0.66250000,0.00000000,0.00000000,0.00000000,-31.78635579,0.00000000
0,54,0.67500000,0.00000000,0.00000000,0.00000000,-31.78614095,0.00000000
0,55,0.68750000,0.00000000,0.00000000,0.00000000,-31.78596126,0.00000000
0,56,0.70000000,0.00000000,0.00000000,0.00000000,-31.78581824,0.00000000
0,57,0.71250000,0.00000000,0.00000000,0.00000000,-31.78571300,0.00000000
0,58,0.72500000,0.00000000,0.00000000,0.00000000,-31.78564618,0.00000000
