i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-14.37664247,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-14.37673412,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-14.37677457,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-14.37686447,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-14.37699205,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-14.37714773,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-14.37732189,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-14.37750586,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-14.37769233,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-14.37787523,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-14.37804968,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-14.37821177,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-14.37835846,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-14.37848738,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-14.37859673,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-14.37868519,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-14.37875176,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-14.37879575,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-14.37881669,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-14.37881427,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-14.37878830,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-14.37873870,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-14.37866546,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-14.37856863,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-14.37844832,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-14.37830468,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-14.37813794,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-14.37794838,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-14.37773636,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-14.37750231,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-14.37724680,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-14.37697048,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-14.37667414,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-14.37635874,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-14.37602536,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-14.37567529,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-14.37530996,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-14.37493103,0.00000000
