i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-21.25152172,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-21.25161339,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-21.25165421,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-21.25174757,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-21.25188086,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-21.25204430,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-21.25222784,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-21.25242240,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-21.25262031,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-21.25281520,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-21.25300192,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-21.25317639,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-21.25333537,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-21.25347639,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-21.25359755,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-21.25369745,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-21.25377505,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-21.25382961,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-21.25386062,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-21.25386774,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-21.25385076,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-21.25380956,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-21.25374412,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-21.25365445,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-21.25354063,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-21.25340279,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-21.25324114,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-21.25305591,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-21.25284745,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-21.25261619,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-21.25236266,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-21.25208751,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-21.25179155,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-21.25147573,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-21.25114116,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-21.25078917,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-21.25042124,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-21.25003906,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-21.24964455,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-21.24923980,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-21.24882710,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-21.24840896,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-21.24798803,0.00000000
0,43,0.53750000,0.00000000,0.00000000,0.00000000,-21.24756715,0.00000000
