i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-253.82965790,0.00000000
0,1,0.02500000,0.00000000,0.00000000,0.00000000,-253.83046083,0.00000000
0,2,0.05000000,0.00000000,0.00000000,0.00000000,-253.83074657,0.00000000
0,3,0.07500000,0.00000000,0.00000000,0.00000000,-253.83102160,0.00000000
0,4,0.10000000,0.00000000,0.00000000,0.00000000,-253.83140522,0.00000000
0,5,0.12500000,0.00000000,0.00000000,0.00000000,-253.83172673,0.00000000
0,6,0.15000000,0.00000000,0.00000000,0.00000000,-253.83203805,0.00000000
0,7,0.17500000,0.00000000,0.00000000,0.00000000,-253.83226283,0.00000000
0,8,0.20000000,0.00000000,0.00000000,0.00000000,-253.83242317,0.00000000
0,9,0.22500000,0.00000000,0.00000000,0.00000000,-253.83248946,0.00000000
0,10,0.25000000,0.00000000,0.00000000,0.00000000,-253.83247167,0.00000000
0,11,0.27500000,0.00000000,0.00000000,0.00000000,-253.83235979,0.00000000
0,12,0.30000000,0.00000000,0.00000000,0.00000000,-253.83215891,0.00000000
0,13,0.32500000,0.00000000,0.00000000,0.00000000,-253.83186684,0.00000000
0,14,0.35000000,0.00000000,0.00000000,0.00000000,-253.83148748,0.00000000
0,15,0.37500000,0.00000000,0.00000000,0.00000000,-253.83102285,0.00000000
0,16,0.40000000,0.00000000,0.00000000,0.00000000,-253.83047835,0.00000000
0,17,0.42500000,0.00000000,0.00000000,0.00000000,-253.82986017,0.00000000
0,18,0.45000000,0.00000000,0.00000000,0.00000000,-253.82917744,0.00000000
0,19,0.47500000,0.00000000,0.00000000,0.00000000,-253.82844140,0.00000000
0,20,0.50000000,0.00000000,0.00000000,0.00000000,-253.82766624,0.00000000
0,21,0.52500000,0.00000000,0.00000000,0.00000000,-253.82686873,0.00000000
0,22,0.55000000,0.00000000,0.00000000,0.00000000,-253.82606775,0.00000000
0,23,0.57500000,0.00000000,0.00000000,0.00000000,-253.82528471,0.00000000
0,24,0.60000000,0.00000000,0.00000000,0.00000000,-253.82454253,0.00000000
0,25,0.62500000,0.00000000,0.00000000,0.00000000,-253.82386472,0.00000000
0,26,0.65000000,0.00000000,0.00000000,0.00000000,-253.82327358,0.00000000
0,27,0.67500000,0.00000000,0.00000000,0.00000000,-253.82278981,0.00000000
0,28,0.70000000,0.00000000,0.00000000,0.00000000,-253.82242922,0.00000000
0,29,0.72500000,0.00000000,0.00000000,0.00000000,-253.82220425,0.00000000
0,30,0.75000000,0.00000000,0.00000000,0.00000000,-253.82211786,0.00000000
0,31,0.77500000,0.00000000,0.00000000,0.00000000,-253.82217032,0.00000000
0,32,0.80000000,0.00000000,0.00000000,0.00000000,-253.82234619,0.00000000
0,33,0.82500000,0.00000000,0.00000000,0.00000000,-253.82263355,0.00000000
0,34,0.85000000,0.00000000,0.00000000,0.00000000,-253.82299416,0.00000000
0,35,0.87500000,0.00000000,0.00000000,0.00000000,-253.82340913,0.00000000
0,36,0.90000000,0.00000000,0.00000000,0.00000000,-253.82381424,0.00000000
0,37,0.92500000,0.00000000,0.00000000,0.00000000,-253.82419190,0.00000000
0,38,0.95000000,0.00000000,0.00000000,0.00000000,-253.82446044,0.00000000
0,39,0.97500000,0.00000000,0.00000000,0.00000000,-253.82459806,0.00000000
0,40,1.00000000,0.00000000,0.00000000,0.00000000,-253.82459806,0.00000000
1,0,0.00000000,0.02500000,0.00000000,0.00000000,-253.83046083,0.00000000
1,1,0.02500000,0.02500000,0.00010597,-0.00002903,-253.83046083,0.00010987
1,2,0.05000000,0.02500000,0.00007111,0.00011259,-253.83074657,0.00013316
1,3,0.07500000,0.02500000,-0.00022621,0.00028851,-253.83102160,0.00036662
1,4,0.10000000,0.02500000,-0.00076476,0.00046863,-253.83140522,0.00089692
1,5,0.12500000,0.02500000,-0.00154710,0.00061944,-253.83172673,0.00166650
1,6,0.15000000,0.02500000,-0.00251434,0.00074059,-253.83203805,0.00262114
1,7,0.17500000,0.02500000,-0.00363558,0.00082825,-253.83226283,0.00372873
1,8,0.20000000,0.02500000,-0.00485934,0.00088747,-253.83242317,0.00493971
1,9,0.22500000,0.02500000,-0.00615185,0.00092057,-253.83248946,0.00622035
1,10,0.25000000,0.02500000,-0.00747432,0.00093160,-253.83247167,0.00753216
1,11,0.27500000,0.02500000,-0.00879728,0.00092274,-253.83235979,0.00884554
1,12,0.30000000,0.02500000,-0.01009055,0.00089605,-253.83215891,0.01013025
1,13,0.32500000,0.02500000,-0.01132814,0.00085250,-253.83186684,0.01136017
1,14,0.35000000,0.02500000,-0.01248402,0.00079277,-253.83148748,0.01250917
1,15,0.37500000,0.02500000,-0.01353380,0.00071712,-253.83102285,0.01355278
1,16,0.40000000,0.02500000,-0.01445327,0.00062583,-253.83047835,0.01446681
1,17,0.42500000,0.02500000,-0.01521937,0.00051936,-253.82986017,0.01522823
1,18,0.45000000,0.02500000,-0.01581013,0.00039856,-253.82917744,0.01581515
1,19,0.47500000,0.02500000,-0.01620569,0.00026484,-253.82844140,0.01620786
1,20,0.50000000,0.02500000,-0.01638901,0.00012033,-253.82766624,0.01638945
1,21,0.52500000,0.02500000,-0.01634703,-0.00003218,-253.82686873,0.01634706
1,22,0.55000000,0.02500000,-0.01607147,-0.00018906,-253.82606775,0.01607258
1,23,0.57500000,0.02500000,-0.01556029,-0.00034571,-253.82528471,0.01556413
1,24,0.60000000,0.02500000,-0.01481876,-0.00049670,-253.82454253,0.01482708
1,25,0.62500000,0.02500000,-0.01386056,-0.00063601,-253.82386472,0.01387515
1,26,0.65000000,0.02500000,-0.01270809,-0.00075735,-253.82327358,0.01273064
1,27,0.67500000,0.02500000,-0.01139290,-0.00085448,-253.82278981,0.01142490
1,28,0.70000000,0.02500000,-0.00995474,-0.00092168,-253.82242922,0.00999732
1,29,0.72500000,0.02500000,-0.00844130,-0.00095412,-253.82220425,0.00849505
1,30,0.75000000,0.02500000,-0.00690526,-0.00094844,-253.82211786,0.00697009
1,31,0.77500000,0.02500000,-0.00540405,-0.00090276,-253.82217032,0.00547894
1,32,0.80000000,0.02500000,-0.00399395,-0.00081777,-253.82234619,0.00407681
1,33,0.82500000,0.02500000,-0.00273155,-0.00069565,-253.82263355,0.00281874
1,34,0.85000000,0.02500000,-0.00166322,-0.00054266,-253.82299416,0.00174951
1,35,0.87500000,0.02500000,-0.00083085,-0.00036591,-253.82340913,0.00090786
1,36,0.90000000,0.02500000,-0.00025378,-0.00018131,-253.82381424,0.00031189
1,37,0.92500000,0.02500000,0.00006203,-0.00000482,-253.82419190,0.00006222
1,38,0.95000000,0.02500000,0.00014762,0.00012214,-253.82446044,0.00019159
1,39,0.97500000,0.02500000,0.00008706,0.00016009,-253.82459806,0.00018223
1,40,1.00000000,0.02500000,0.00000000,0.00000000,-253.82459806,0.00000000
2,0,0.00000000,0.05000000,0.00000000,0.00000000,-253.83023464,0.00000000
2,1,0.02500000,0.05000000,-0.00000436,0.00005402,-253.83023464,0.00005420
2,2,0.05000000,0.05000000,-0.00029625,0.00047948,-253.83051572,0.00056362
2,3,0.07500000,0.05000000,-0.00103438,0.00097449,-253.83070036,0.00142112
2,4,0.10000000,0.05000000,-0.00216657,0.00147532,-253.83099842,0.00262118
2,5,0.12500000,0.05000000,-0.00369903,0.00190284,-253.83121971,0.00415976
2,6,0.15000000,0.05000000,-0.00554246,0.00225113,-253.83144955,0.00598218
2,7,0.17500000,0.05000000,-0.00764653,0.00250864,-253.83160484,0.00804753
2,8,0.20000000,0.05000000,-0.00992841,0.00268451,-253.83171767,0.01028494
2,9,0.22500000,0.05000000,-0.01232838,0.00278374,-253.83175463,0.01263876
2,10,0.25000000,0.05000000,-0.01477898,0.00281547,-253.83172765,0.01504477
2,11,0.27500000,0.05000000,-0.01722539,0.00278544,-253.83162429,0.01744914
2,12,0.30000000,0.05000000,-0.01961226,0.00269901,-253.83144937,0.01979710
2,13,0.32500000,0.05000000,-0.02189043,0.00255926,-253.83119922,0.02203953
2,14,0.35000000,0.05000000,-0.02401149,0.00236850,-253.83087701,0.02412803
2,15,0.37500000,0.05000000,-0.02593003,0.00212820,-253.83048369,0.02601722
2,16,0.40000000,0.05000000,-0.02760192,0.00183999,-253.83002372,0.02766318
2,17,0.42500000,0.05000000,-0.02898563,0.00150600,-253.82950204,0.02902473
2,18,0.45000000,0.05000000,-0.03004254,0.00112960,-253.82892633,0.03006377
2,19,0.47500000,0.05000000,-0.03073839,0.00071576,-253.82830601,0.03074672
2,20,0.50000000,0.05000000,-0.03104459,0.00027141,-253.82765305,0.03104578
2,21,0.52500000,0.05000000,-0.03094005,-0.00019452,-253.82698150,0.03094066
2,22,0.55000000,0.05000000,-0.03041271,-0.00067086,-253.82630698,0.03042010
2,23,0.57500000,0.05000000,-0.02946163,-0.00114384,-253.82564736,0.02948382
2,24,0.60000000,0.05000000,-0.02809858,-0.00159754,-253.82502170,0.02814396
2,25,0.62500000,0.05000000,-0.02634960,-0.00201453,-253.82444944,0.02642650
2,26,0.65000000,0.05000000,-0.02425547,-0.00237678,-253.82394877,0.02437164
2,27,0.67500000,0.05000000,-0.02187214,-0.00266656,-253.82353656,0.02203408
2,28,0.70000000,0.05000000,-0.01926923,-0.00286776,-253.82322512,0.01948146
2,29,0.72500000,0.05000000,-0.01652926,-0.00296687,-253.82302438,0.01679341
2,30,0.75000000,0.05000000,-0.01374312,-0.00295469,-253.82293527,0.01405715
2,31,0.77500000,0.05000000,-0.01100888,-0.00282658,-253.82295824,0.01136596
2,32,0.80000000,0.05000000,-0.00842283,-0.00258500,-253.82307794,0.00881058
2,33,0.82500000,0.05000000,-0.00608049,-0.00223761,-253.82328722,0.00647914
2,34,0.85000000,0.05000000,-0.00406016,-0.00180304,-253.82355009,0.00444250
2,35,0.87500000,0.05000000,-0.00243122,-0.00130355,-253.82386060,0.00275864
2,36,0.90000000,0.05000000,-0.00122449,-0.00078262,-253.82415686,0.00145323
2,37,0.92500000,0.05000000,-0.00045337,-0.00028311,-253.82445032,0.00053451
2,38,0.95000000,0.05000000,-0.00006624,0.00009665,-253.82464982,0.00011717
2,39,0.97500000,0.05000000,0.00002861,0.00027295,-253.82479432,0.00027445
2,40,1.00000000,0.05000000,0.00000000,0.00000000,-253.82479432,0.00000000
3,0,0.00000000,0.07500000,0.00000000,0.00000000,-253.82997138,0.00000000
3,1,0.02500000,0.07500000,-0.00017853,0.00037744,-253.82997138,0.00041754
3,2,0.05000000,0.07500000,-0.00079940,0.00127382,-253.83034904,0.00150388
3,3,0.07500000,0.07500000,-0.00205092,0.00226454,-253.83053402,0.00305523
3,4,0.10000000,0.07500000,-0.00381422,0.00324625,-253.83085362,0.00500863
3,5,0.12500000,0.07500000,-0.00609719,0.00409332,-253.83106680,0.00734377
3,6,0.15000000,0.07500000,-0.00877939,0.00478659,-253.83129474,0.00999946
3,7,0.17500000,0.07500000,-0.01179659,0.00530495,-253.83144120,0.01293453
3,8,0.20000000,0.07500000,-0.01504139,0.00565938,-253.83154997,0.01607084
3,9,0.22500000,0.07500000,-0.01843460,0.00585803,-253.83158421,0.01934298
3,10,0.25000000,0.07500000,-0.02188636,0.00591567,-253.83155958,0.02267174
3,11,0.27500000,0.07500000,-0.02532161,0.00584293,-253.83146251,0.02598699
