i,j,x,y,u,v,p,speed
0,0,0.00000000,0.00000000,0.00000000,0.00000000,-41.19025936,0.00000000
0,1,0.01250000,0.00000000,0.00000000,0.00000000,-41.19035103,0.00000000
0,2,0.02500000,0.00000000,0.00000000,0.00000000,-41.19039194,0.00000000
0,3,0.03750000,0.00000000,0.00000000,0.00000000,-41.19048607,0.00000000
0,4,0.05000000,0.00000000,0.00000000,0.00000000,-41.19062063,0.00000000
0,5,0.06250000,0.00000000,0.00000000,0.00000000,-41.19078580,0.00000000
0,6,0.07500000,0.00000000,0.00000000,0.00000000,-41.19097141,0.00000000
0,7,0.08750000,0.00000000,0.00000000,0.00000000,-41.19116831,0.00000000
0,8,0.10000000,0.00000000,0.00000000,0.00000000,-41.19136874,0.00000000
0,9,0.11250000,0.00000000,0.00000000,0.00000000,-41.19156628,0.00000000
0,10,0.12500000,0.00000000,0.00000000,0.00000000,-41.19175571,0.00000000
0,11,0.13750000,0.00000000,0.00000000,0.00000000,-41.19193290,0.00000000
0,12,0.15000000,0.00000000,0.00000000,0.00000000,-41.19209459,0.00000000
0,13,0.16250000,0.00000000,0.00000000,0.00000000,-41.19223827,0.00000000
0,14,0.17500000,0.00000000,0.00000000,0.00000000,-41.19236203,0.00000000
0,15,0.18750000,0.00000000,0.00000000,0.00000000,-41.19246445,0.00000000
0,16,0.20000000,0.00000000,0.00000000,0.00000000,-41.19254447,0.00000000
0,17,0.21250000,0.00000000,0.00000000,0.00000000,-41.19260136,0.00000000
0,18,0.22500000,0.00000000,0.00000000,0.00000000,-41.19263458,0.00000000
0,19,0.23750000,0.00000000,0.00000000,0.00000000,-41.19264381,0.00000000
0,20,0.25000000,0.00000000,0.00000000,0.00000000,-41.19262881,0.00000000
0,21,0.26250000,0.00000000,0.00000000,0.00000000,-41.19258947,0.00000000
0,22,0.27500000,0.00000000,0.00000000,0.00000000,-41.19252575,0.00000000
0,23,0.28750000,0.00000000,0.00000000,0.00000000,-41.19243767,0.00000000
0,24,0.30000000,0.00000000,0.00000000,0.00000000,-41.19232529,0.00000000
0,25,0.31250000,0.00000000,0.00000000,0.00000000,-41.19218875,0.00000000
0,26,0.32500000,0.00000000,0.00000000,0.00000000,-41.19202823,0.00000000
0,27,0.33750000,0.00000000,0.00000000,0.00000000,-41.19184399,0.00000000
0,28,0.35000000,0.00000000,0.00000000,0.00000000,-41.19163634,0.00000000
0,29,0.36250000,0.00000000,0.00000000,0.00000000,-41.19140572,0.00000000
0,30,0.37500000,0.00000000,0.00000000,0.00000000,-41.19115265,0.00000000
0,31,0.38750000,0.00000000,0.00000000,0.00000000,-41.19087780,0.00000000
0,32,0.40000000,0.00000000,0.00000000,0.00000000,-41.19058195,0.00000000
0,33,0.41250000,0.00000000,0.00000000,0.00000000,-41.19026608,0.00000000
0,34,0.42500000,0.00000000,0.00000000,0.00000000,-41.18993129,0.00000000
0,35,0.43750000,0.00000000,0.00000000,0.00000000,-41.18957892,0.00000000
0,36,0.45000000,0.00000000,0.00000000,0.00000000,-41.18921045,0.00000000
0,37,0.46250000,0.00000000,0.00000000,0.00000000,-41.18882760,0.00000000
0,38,0.47500000,0.00000000,0.00000000,0.00000000,-41.18843229,0.00000000
0,39,0.48750000,0.00000000,0.00000000,0.00000000,-41.18802664,0.00000000
0,40,0.50000000,0.00000000,0.00000000,0.00000000,-41.18761295,0.00000000
0,41,0.51250000,0.00000000,0.00000000,0.00000000,-41.18719376,0.00000000
0,42,0.52500000,0.00000000,0.00000000,0.00000000,-41.18677173,0.00000000
